,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
431,Uttar Pradesh,26,Kaiserganj,GEN,Beni Prasad Verma,M,SP,219920,Arif Mohammad Khan,M,BJP,207260
432,Uttar Pradesh,27,Bahraich,GEN,Rubab Sayeda,F,SP,188949,Bhagat Ram Mishra,M,BSP,162615
433,Uttar Pradesh,28,Balrampur,GEN,Brij Bhushan Sharan Singh,M,BJP,270941,Rizwan Zaheer Alias Rijju Bhaya,M,BSP,218328
434,Uttar Pradesh,29,Gonda,GEN,Kirti Vardhan Singh  Alias Raja Bhaiya,M,SP,251947,Ghan Shyam Shukla,M,BJP,214949
435,Uttar Pradesh,30,Basti,(SC),Lal Mani Prasad,M,BSP,155223,Sriram Chauhan,M,BJP,129849
436,Uttar Pradesh,31,Domariyaganj,GEN,Mohd. Muqueem,M,BSP,202544,Jagdambika Pal,M,INC,149642
437,Uttar Pradesh,32,Khalilabad,GEN,Bhalchandra Yadava,M,BSP,234712,Bhishma Shankar Tiwari Alias Kushal Tiwari,M,SP,207689
438,Uttar Pradesh,By Polls (2008),Khalilabad,GEN,Bhishma Shanker Alias Kushal Tiwari,M,BSP,218393,Bhal Chandra Yadav,M,SP,153761
439,Uttar Pradesh,33,Bansgaon,(SC),Mahaveer Prasad,M,INC,180388,Sadal Prasad,M,BSP,163947
440,Uttar Pradesh,34,Gorakhpur,GEN,Aditya Nath,M,BJP,353647,Jamuna Nishad,M,SP,211608
441,Uttar Pradesh,35,Maharajganj,GEN,Pankaj,M,BJP,228702,Akhilesh Singh,M,SP,163903
442,Uttar Pradesh,36,Padrauna,GEN,Baleshwar Yadav,M,NLP,206850,Kunwar Ratanjeet Pratap Narayan Singh,M,INC,198428
443,Uttar Pradesh,37,Deoria,GEN,Mohan Singh,M,SP,237664,Sriprakash Mani,M,BJP,185438
444,Uttar Pradesh,38,Salempur,GEN,Harikeval Prasad,M,SP,195570,Bhola Pandey,M,INC,179317
445,Uttar Pradesh,39,Ballia,GEN,Chandra Shekhar,M,SJP(R),270136,Kapildeo Yadav,M,BSP,189082
446,Uttar Pradesh,By Polls (2008),Ballia,GEN,Neeraj Shekhar,M,SP,295736,Vinay Shankar Tewari,M,BSP,164450
447,Uttar Pradesh,40,Ghosi,GEN,Chandradeo Prasad Rajbhar,M,SP,201468,Bal Krishna,M,BSP,180456
448,Uttar Pradesh,41,Azamgarh,GEN,Ramakant Yadav,M,BSP,258216,Durga Prasad Yadav,M,SP,251248
449,Uttar Pradesh,By Polls (2008),Azamgarh,GEN,Akbar Ahamad Dampi,M,BSP,227341,Ramakant Yadav,M,BJP,173089
450,Uttar Pradesh,42,Lalganj,(SC),Daroga Prasad Saroj,M,SP,283473,Dr. Baliram,M,BSP,240742
451,Uttar Pradesh,43,Machhlishahr,GEN,Umakant Yadav,M,BSP,237438,Chandra Nath Singh,M,SP,182056
452,Uttar Pradesh,44,Jaunpur,GEN,Parasnath Yadava,M,SP,219614,Om Prakash Dubey (Baba Dubey),M,BSP,192489
453,Uttar Pradesh,45,Saidpur,(SC),Tufani Saroj,M,SP,231989,R A Prasad,M,BSP,202179
454,Uttar Pradesh,46,Ghazipur,GEN,Afajal Ansari,M,SP,415687,Manoj,M,BJP,188910
455,Uttar Pradesh,47,Chandauli,GEN,Kailash Nath Singh Yadav,M,BSP,204625,Anand Ratna Maurya,M,SP,202956
456,Uttar Pradesh,48,Varanasi,GEN,Dr. Rajesh Kumar Mishra,M,INC,206904,Shankar Prasad Jaiswal,M,BJP,149468
457,Uttar Pradesh,49,Robertsganj,(SC),Lalchandra,M,BSP,189521,Pakauri Lal,M,SP,179159
458,Uttar Pradesh,By Polls (2007),Robertsganj,(SC),Bhai Lal,M,BSP,219601,Pakaudi Lal,M,SP,219262
459,Uttar Pradesh,50,Mirzapur,GEN,Narendra Kumar Kushwaha,M,BSP,201942,Veerendra Singh,M,BJP,165530
460,Uttar Pradesh,By Polls (2007),Mirzapur,GEN,Ramesh Dubey,M,BSP,233482,Ram Rati Bind,M,SP,193652
461,Uttar Pradesh,51,Phulpur,GEN,Atique Ahamad,M,SP,265432,Keshari Devi Patel,M,BSP,201085
462,Uttar Pradesh,52,Allahabad,GEN,Kunwar Rewati Raman Singh Urf Mani Ji,M,SP,234008,Dr. Murali Manohar Joshi,M,BJP,205625
463,Uttar Pradesh,53,Chail,(SC),Shailendra Kumar,M,SP,196206,Vachaspati,M,BSP,195576
464,Uttar Pradesh,54,Fatehpur,GEN,Mahendra Prasad Nishad,M,BSP,163568,Achal Singh,M,SP,111000
465,Uttar Pradesh,55,Banda,GEN,Shyama Charan Gupt,M,SP,185099,Ram Sajeewan,M,BSP,128795
466,Uttar Pradesh,56,Hamirpur,GEN,Rajnarayan Alias Rajju Mahraj,M,SP,220917,Ashok Kumar Singh Chandel,M,BSP,183763
467,Uttar Pradesh,57,Jhansi,GEN,Chandrapal Singh Yadav,M,SP,238782,Babu Lal Kushwaha,M,BSP,212483
468,Uttar Pradesh,58,Jalaun,(SC),Bhanu Pratap Singh Verma,M,BJP,195228,Ghanshyam Kori,M,SP,168437
469,Uttar Pradesh,59,Ghatampur,(SC),Radhey Shyam Kori,M,SP,160117,Pyarelal Sankhwar,M,BSP,149805
470,Uttar Pradesh,60,Bilhaur,GEN,Raja Ram Pal,M,BSP,223195,Lal Singh Tomar,M,SP,198793
471,Uttar Pradesh,By Polls (2007),Bilhaur,GEN,Anil Shukla Warsi,M,BSP,229123,Lal Singh Tomer,M,SP,203111
472,Uttar Pradesh,61,Kanpur,GEN,Shriprakash Jaiswal,M,INC,211109,Satya Dev Pachauri,M,BJP,205471
473,Uttar Pradesh,62,Etawah,GEN,Raghuraj Singh Shakya,M,SP,367807,Sarita Bhadauria,M,BJP,177650
474,Uttar Pradesh,63,Kannauj,GEN,Akhilesh Yadav,M,SP,464367,Th. Rajesh Singh,M,BSP,156994
475,Uttar Pradesh,64,Farrukhabad,GEN,Chandra Bhushan Singh (Munnoo Babu),M,SP,176129,Louise Khurshid,M,INC,173384
476,Uttar Pradesh,65,Mainpuri,GEN,Mulayam Singh Yadav,M,SP,460470,Ashok Shakya,M,BSP,122600
477,Uttar Pradesh,By Polls (2004),Mainpuri,GEN,Dharmendra Yadav,M,SP,348999,Ashok Shakya,M,BSP,169286
478,Uttar Pradesh,66,Jalesar,GEN,Pro. S.P Singh Baghel,M,SP,287091,Pratyendra Pal Singh (Pappu Bhaiya),M,BJP,181023
479,Uttar Pradesh,67,Etah,GEN,Ku. Devendra Singh Yadav,M,SP,276156,Ashok Ratan Shakya,M,BJP,224821
480,Uttar Pradesh,68,Firozabad,(SC),Ram Ji Lal Suman,M,SP,212383,Kishori Lal Mahaur,M,BJP,157595
481,Uttar Pradesh,69,Agra,GEN,Raj Babbar,M,SP,243094,Murari Lal Mittal Fatehpuria,M,BJP,185752
482,Uttar Pradesh,70,Mathura,GEN,Manvendra Singh,M,INC,187400,Choudhary Laxminarayan,M,BSP,149268
483,Uttar Pradesh,71,Hathras,(SC),Kishan Lal Diler,M,BJP,175049,Ram Vir Singh Bhaiyaji,M,BSP,152212
484,Uttar Pradesh,72,Aligarh,GEN,Bijendra Singh,M,INC,167142,Sheela Gautam,M,BJP,164351
485,Uttar Pradesh,73,Khurja,(SC),Ashok Kumar Pradhan,M,BJP,214701,Ravi Gautam,M,BSP,173551
486,Uttar Pradesh,74,Bulandshahr,GEN,Kalyan Singh,M,BJP,258284,Badrul Islam,M,RLD,241633
487,Uttar Pradesh,75,Hapur,GEN,Surendra Prakash Goyal,M,INC,235114,Ramesh Chand Tomar,M,BJP,192751
488,Uttar Pradesh,76,Meerut,GEN,Mohd. Shahid,M,BSP,252518,Malook Nagar,M,RLD,183182
489,Uttar Pradesh,77,Baghpat,GEN,Ajit Singh,M,RLD,353181,Aulad Ali,M,BSP,132543
490,Uttar Pradesh,78,Muzaffarnagar,GEN,Ch. Munawwar Hasan,M,SP,306225,Amarpal Singh,M,BJP,237220
491,Uttar Pradesh,79,Kairana,GEN,Anuradha Choudhary,F,RLD,523923,Shahnawaz,M,BSP,181509
492,Uttar Pradesh,80,Saharanpur,GEN,Rasheed Masood,M,SP,353272,Mansoor Ali Khan,M,BSP,326444
493,West Bengal,1,Cooch Behar,(SC),Hiten Barman,M,AIFB,490982,Girindra Nath Barman,M,AITC,264413
494,West Bengal,2,Alipurduars,(ST),Joachim Baxla,M,RSP,384252,Manoj Tigga,M,BJP,239128
495,West Bengal,3,Jalpaiguri,GEN,Minati Sen,F,CPM,424163,Parash Dutta,M,AITC,243558
496,West Bengal,4,Darjeeling,GEN,Dawa Narbula,M,INC,396973,Moni Thapa,M,CPM,295557
497,West Bengal,5,Raiganj,GEN,Priya Ranjan Dasmunsi,M,INC,421904,Minati Ghosh,M,CPM,382757
498,West Bengal,6,Balurghat,(SC),Ranen Barman,M,RSP,415298,Manomohan Ray,M,BJP,344152
499,West Bengal,7,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,412913,Pranab Das,M,CPM,301805
500,West Bengal,By Polls (2006),Malda,GEN,Abu Hasem Khan Choudhury,M,INC,437161,Sailen Sarkar,M,CPM,353770
501,West Bengal,8,Jangipur,GEN,Pranab Mukherjee,M,INC,431647,Abul Hasnat Khan,M,CPM,394787
502,West Bengal,9,Murshidabad,GEN,Abdul Mannan Hossain,M,INC,461895,Moinul Hassan Ahamed,M,CPM,446415
503,West Bengal,10,Berhampore,GEN,Adhir Ranjan Chowdhury,M,INC,508095,Pramothes Mukherjee,M,RSP,409194
504,West Bengal,11,Krishnanagar,GEN,Jyotirmoyee Sikdar,F,CPM,397561,Satya Brata Mookherjee,M,BJP,377174
505,West Bengal,12,Nabadwip,(SC),Alakesh Das,M,CPM,560176,Nilima Nag ( Mallick),M,AITC,550185
506,West Bengal,13,Barasat,GEN,Subrata Bose,M,AIFB,520384,Dr. Ranjit Kumar Panja,M,AITC,508224
507,West Bengal,14,Basirhat,GEN,Ajay Chakraborty,M,CPI,462605,Sujit Bose,M,AITC,280521
508,West Bengal,15,Joynagar,(SC),Sanat Kumar Mandal,M,RSP,450043,Asit Baran Thakur,M,BJP,219522
509,West Bengal,16,Mathurapur,(SC),Basudeb Barman,M,CPM,440862,Radhika Ranjan Pramanik,M,AITC,358834
510,West Bengal,17,Diamond Harbour,GEN,Samik Lahiri,M,CPM,430890,Saugata Roy,M,AITC,277106
511,West Bengal,18,Jadavpur,GEN,Sujan Chakraborty,M,CPM,505396,Krishna Bose,M,AITC,415728
512,West Bengal,19,Barrackpore,GEN,Tarit Baran Topdar,M,CPM,443048,Arjun Singh,M,AITC,277977
513,West Bengal,20,Dum Dum,GEN,Amitava Nandy,M,CPM,619325,Tapan Sikdar,M,BJP,521073
514,West Bengal,21,Calcutta North West,GEN,Sudhangshu Seal,M,CPM,151772,Subrata Mukherjee,M,AITC,108768
515,West Bengal,22,Calcutta North East,GEN,Md. Salim,M,CPM,284427,"Ajit Kumar Panja (250, Chittaranjan Avenue, Kolkata-700 006)",M,AITC,210647
516,West Bengal,23,Calcutta South,GEN,Mamata Banerjee,F,AITC,393561,Rabin Deb,M,CPM,295132
517,West Bengal,24,Howrah,GEN,Swadesh Chakrabortty,M,CPM,489444,Dr. Bikram Sarkar,M,AITC,242507
518,West Bengal,25,Uluberia,GEN,Hannan Mollah,M,CPM,424749,Rajib Banerjee,M,AITC,272634
519,West Bengal,26,Serampore,GEN,Santasri Chatterjee,M,CPM,404082,Akbar Ali Khandoker,M,AITC,384395
520,West Bengal,27,Hooghly,GEN,Rupchand Pal,M,CPM,496890,Indrani Mukherjee,M,AITC,329924
521,West Bengal,28,Arambagh,GEN,Anil Basu,M,CPM,744464,Swapan Kumar Nandi,M,BJP,151962
522,West Bengal,29,Panskura,GEN,Gurudas Dasgupta,M,CPI,541513,Hema Choubey,M,AITC,262035
523,West Bengal,30,Tamluk,GEN,Seth Lakshman Chandra,M,CPM,507228,Adhikari Suvendu,M,AITC,449848
524,West Bengal,31,Contai,GEN,Prasanta Pradhan,M,CPM,464743,Nitish Sengupta,M,AITC,405553
525,West Bengal,32,Midnapore,GEN,Prabodh Panda,M,CPI,480034,Rahul ( Biswajit) Sinha,M,BJP,319274
526,West Bengal,33,Jhargram,(ST),Rupchand Murmu,M,CPM,509045,Nityananda Hembram,M,AITC,157702
527,West Bengal,34,Purulia,GEN,Bir Singh Mahato,M,AIFB,341057,Shantiram Mahato,M,INC,195339
528,West Bengal,By Polls (2006),Purulia,GEN,Narahari Mahato,M,AIFB,378501,Shantiram Mahato,M,INC,291468
529,West Bengal,35,Bankura,GEN,Acharia Basudeb,M,CPM,417798,Deb Prasad Kundu ( Tara),M,AITC,187469
530,West Bengal,36,Vishnupur,(SC),Susmita Bauri,F,CPM,518507,Janardan Saha,M,AITC,186678
531,West Bengal,37,Durgapur,(SC),Sunil Khan,M,CPM,505250,Shib Narayan Saha,M,BJP,227742
532,West Bengal,38,Asansol,GEN,Bikash Chowdhury,M,CPM,369832,Ghatak Moloy,M,AITC,245514
533,West Bengal,By Polls (2005),Asansol,GEN,Bansagopal Choudhury,M,CPI(M),410740,Ghatak Moloy,M,AITC,180799
534,West Bengal,39,Burdwan,GEN,Nikhilananda Sar,M,CPM,673091,Anindya Gopal Mitra,M,BJP,201740
535,West Bengal,40,Katwa,GEN,Mahboob Zahedi,M,CPM,494716,Ahmed Sultan,M,AITC,351367
536,West Bengal,By Polls (2006),Katwa,GEN,Abu Ayes Mondal,M,CPM,541501,Susanta Ghosh,M,AITC,356172
537,West Bengal,41,Bolpur,GEN,Chatterjee Somnath,M,CPM,504836,Dr. Nirmal Kumar Maji,M,AITC,194531
538,West Bengal,42,Birbhum,(SC),Ram Chandra Dome,M,CPM,372294,Gopal Chandra Das,M,INC,180682
539,Chhattisgarh,1,Surguja,(ST),Nand Kumar Sai,M,BJP,357108,Khelsay Singh,M,INC,253656
540,Chhattisgarh,2,Raigarh,(ST),Vishnudeo Sai,M,BJP,329057,Rampukar Singh,M,INC,254814
541,Chhattisgarh,3,Janjgir,GEN,Karuna Shukla,F,BJP,303655,Dr. Charandas Mahant,M,INC,292326
542,Chhattisgarh,4,Bilaspur,(SC),Punnulal Mohle,M,BJP,324729,Dr. Basant Pahre,M,INC,243176
543,Chhattisgarh,5,Sarangarh,(SC),Guharam Ajgalle,M,BJP,242575,Parasram Bhardwaj,M,INC,183457
544,Chhattisgarh,6,Raipur,GEN,Ramesh Bais,M,BJP,376029,Shyamacharan Shukla,M,INC,246510
545,Chhattisgarh,7,Mahasamund,GEN,Ajit  Jogi,M,INC,414647,Vidhya Charan Shukla,M,BJP,296142
546,Chhattisgarh,8,Kanker,(ST),Sohan Potai,M,BJP,274294,Mrs. Ganga Potai Thakur,M,INC,200668
547,Chhattisgarh,9,Bastar,(ST),Baliram Kashyap,M,BJP,212893,Mahendra Karma,M,INC,158520
548,Chhattisgarh,10,Durg,GEN,Tarachand Sahu,M,BJP,382757,Bhupesh Baghel,M,INC,321289
549,Chhattisgarh,11,Rajnandgaon,GEN,Pradeep Gandhi,M,BJP,314520,Devvrat Singh,M,INC,300197
550,Chhattisgarh,By Polls (2007),Rajnandgaon,GEN,Dev Wrat Singh,M,INC,345009,Leela Ram Bhojwani,M,BJP,293395
551,Jharkhand,1,Rajmahal,(ST),Hemlal Murmu,M,JMM,226411,Thomas Hansda,M,INC,223437
552,Jharkhand,2,Dumka,(ST),Shibu Soren,M,JMM,339542,Sone Lal Hembrom,M,BJP,224527
553,Jharkhand,3,Godda,GEN,Furkan Ansari,M,INC,373138,Pradeep Yadav,M,BJP,346384
554,Jharkhand,4,Chatra,GEN,Dhirendra Agarwal,M,RJD,121464,Inder Singh Namdhari,M,JD(U),102609
555,Jharkhand,5,Kodarma,GEN,Babulal Marandi,M,BJP,366656,Champa Verma,M,JMM,211712
556,Jharkhand,By Polls (2006),Kodarma,GEN,Babu Lal Marandi,M,IND,325871,Manoj Kumar Yadav,M,INC,131731
557,Jharkhand,6,Giridih,GEN,Tek Lal Mahto,M,JMM,350255,Ravindra Kumar Pandey,M,BJP,200461
558,Jharkhand,7,Dhanbad,GEN,Chandra Shekhar Dubey,M,INC,355499,Rita Verma,M,BJP,236121
559,Jharkhand,8,Ranchi,GEN,Subodh Kant Sahay,M,INC,284035,Ram Tahal Choudhary,M,BJP,268614
560,Jharkhand,9,Jamshedpur,GEN,Sunil Kumar Mahato,M,JMM,396056,Abha Mahto,M,BJP,290423
561,Jharkhand,By Polls (2007),Jamshedpur,GEN,Suman Mahato,F,JMM,293003,Dinesh Ku Sharangi,M,BJP,234189
562,Jharkhand,10,Singhbhum,(ST),Bagun Sumbrai,M,INC,221343,Laxman Gilua,M,BJP,162147
563,Jharkhand,11,Khunti,(ST),Sushila Kerketta,F,INC,218158,Kariya Munda,M,BJP,166932
564,Jharkhand,12,Lohardaga,(ST),Rameshwar Oraon,M,INC,223920,Dukha Bhagat,M,BJP,133665
565,Jharkhand,13,Palamu,(SC),Manoj Kumar,M,RJD,206733,Braj Mohan Ram,M,BJP,151589
566,Jharkhand,By Polls (2007),Palamu,GEN,Dhuran Ram,M,RJD,164202,Kameshwar Bytha,M,BSP,141875
567,Jharkhand,14,Hazaribagh,GEN,Bhubneshwar Prasad Mehta,M,CPI,356058,Yashwant Sinha,M,BJP,250730
568,Uttarakhand,1,Tehri Garhwal,GEN,Manabendra Shah,M,BJP,267395,Vijay Bahuguna,M,INC,249949
569,Uttarakhand,By Polls (2007),Tehri Garhwal,GEN,Vijay Bahuguna,M,INC,349325,Manujendra Shah,M,BJP,328414
570,Uttarakhand,2,Garhwal,GEN,Maj. Gen. ( Retd) Bhuwan Chandra Khanduri (Avsm),M,BJP,257726,"Lt. General ( Retd.) Tej Pal Singh Rawat  (Pvsm,Vsm)",M,INC,206764
571,Uttarakhand,3,Almora,GEN,Bachi Singh Rawat,M,BJP,225742,Renuka Rawat,M,INC,215690
572,Uttarakhand,4,Nainital,GEN,K. C. Singh Baba,M,INC,275658,Vijay Bansal,M,BJP,226474
573,Uttarakhand,5,Hardwar,(SC),Rajendra Kumar,M,SP,157331,Dr. Bhagwandass,M,BSP,119672
574,Andaman and Nicobar Islands,1,Andaman & Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,85794,Bishnu Pada Ray,M,BJP,55294
575,Chandigarh,1,Chandigarh,GEN,Pawan Kumar Bansal,M,INC,139880,Satya Pal Jain,M,BJP,94632
576,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,(ST),Delkar Mohanbhai Sanjibhai,M,BNP,34665,Gavli Sitaram,M,INC,21772
577,Daman And Diu,1,Daman And Diu,GEN,Patel Dahyabhai Vallabhbhai,M,INC,27523,Gopal K. Tandel,M,BJP,26916
578,Delhi,1,New Delhi,GEN,Ajay Makan,M,INC,105415,Jagmohan,M,BJP,92631
579,Delhi,2,South Delhi,GEN,Vijay Kumar Malhotra,M,BJP,240654,R. K. Anand,M,INC,224649
580,Delhi,3,Outer Delhi,GEN,Sajjan Kumar,M,INC,855543,Sahib Singh,M,BJP,631753
581,Delhi,4,East Delhi,GEN,Sandeep Dikshit,M,INC,669527,Lal Bihari Tiwari,M,BJP,439748
582,Delhi,5,Chandni Chowk,GEN,Kapil Sibal,M,INC,127396,Smriti Z. Iraani,M,BJP,47981
583,Delhi,6,Delhi Sadar,GEN,Jagdish Tytler,M,INC,140073,Vijay Goel,M,BJP,124099
584,Delhi,7,Karol Bagh,(SC),Krishna Tirath,F,INC,138596,Anita Arya,M,BJP,100967
585,Lakshadweep,1,Lakshadweep,(ST),Dr. P. Pookunhikoya,M,JD(U),15597,P. M. Sayeed,M,INC,15526
586,Pondicherry,1,Pondicherry,GEN,Ramadass. M.,M,PMK,241653,Lalitha Kumaramangalam,M,BJP,172472
