,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
428,Uttar Pradesh,23,Rae Bareli,GEN,Indira Gandhi,M,INC(I),223903,Rajmata Vijaya Rajey Scindia,M,JNP,50249
429,Uttar Pradesh,By Polls (1980),Rae Bareli,GEN,A.K.Nehru,M,INC(I),176456,J.Mishra,M,JNP(S),69166
430,Uttar Pradesh,24,Pratapgarh,GEN,Ajit Pratap Singh,M,INC(I),94223,Jai Singh,M,JNP(S),80038
431,Uttar Pradesh,25,Amethi,GEN,Sanjay Gandhi,M,INC(I),186990,Ravindra Pratap Singh,M,JNP,58445
432,Uttar Pradesh,By Polls (1981),Amethi,GEN,Rajeew Ghandhi,M,INC(I),258884,S.Yadav,M,LKD,21188
433,Uttar Pradesh,26,Sultanpur,GEN,Giriraj Isngh,M,INC(I),107241,Trubhuwan Nath Sanda,M,JNP(S),81160
434,Uttar Pradesh,27,Akbarpur,(SC),Ram Avadh,M,JNP(S),133607,Ramji Ram,M,INC(I),98304
435,Uttar Pradesh,28,Faizabad,GEN,Jai Ram Verma,M,INC(I),137004,Anant Ram Jaiswal,M,JNP(S),82588
436,Uttar Pradesh,29,Barabanki,(SC),Ram Kinkar,M,JNP(S),135481,Baijnath Kureel,M,INC(I),119840
437,Uttar Pradesh,30,Kaiserganj,GEN,Rana Bir Singh,M,INC(I),112837,Masoodul Hasan Nomani,M,JNP(S),79375
438,Uttar Pradesh,31,Bahraich,GEN,Mulana Saiyad Muzaffar Hussain,M,INC(I),112358,Om Prakash Tyagi,M,JNP,62468
439,Uttar Pradesh,32,Balrampur,GEN,Chandra Bhal Mani Tewari,M,INC(I),110767,Sharda Prasad Dwivedi,M,JNP,89781
440,Uttar Pradesh,33,Gonda,GEN,Anand Singh Alias Annubhaiya,M,INC(I),125196,Kaushalendra Dutt,M,JNP(S),52270
441,Uttar Pradesh,34,Basti,(SC),Kalpnath,M,INC(I),107432,Girdhari Lal,M,JNP(S),80542
442,Uttar Pradesh,35,Domariyaganj,GEN,Kazi Jalil Abbasi,M,INC(I),164569,Madho Prasad Tripathi,M,JNP,99102
443,Uttar Pradesh,36,Khalilabad,GEN,Krishna Chandra Pandey,M,INC(I),119292,Brij Bhushan,M,JNP(S),99351
444,Uttar Pradesh,37,Bansgaon,(SC),Mahabir Prasad,M,INC(I),122269,Ram Surat,M,JNP,90208
445,Uttar Pradesh,38,Gorakhpur,GEN,Hari Kesh Bahadur,M,INC(I),108796,Deep Narain Yadav,M,JNP(S),92655
446,Uttar Pradesh,39,Maharajganj,GEN,Ashfaq Husain,M,INC(I),133088,Janardan Singh Azad,M,JNP(S),109552
447,Uttar Pradesh,40,Padrauna,GEN,Kunwar Chandra Pratap Narain Singh,M,INC(I),119734,Siraj Ahmed,M,JNP(S),96758
448,Uttar Pradesh,41,Deoria,GEN,Ramayan Rai,M,INC(I),110014,Ramdhari Shastri,M,JNP(S),109937
449,Uttar Pradesh,42,Salempur,GEN,Ram Nagina Misra,M,INC(I),121340,Ram Naresh Kushwaha,M,JNP(S),105386
450,Uttar Pradesh,43,Ballia,GEN,Chandra Shikhar,M,JNP,159901,Jagannath Chaudhary,M,INC(I),136313
451,Uttar Pradesh,44,Ghosi,GEN,Jharkhande,M,CPI,117343,Kalpnath,M,INC(I),111047
452,Uttar Pradesh,45,Azamgarh,GEN,Chandrajeet,M,JNP(S),159069,Zafaruddin Khan Faizan,M,INC(I),93886
453,Uttar Pradesh,46,Lalganj,(SC),Chhagur,M,JNP(S),130496,Ramdhan,M,INC(I),121113
454,Uttar Pradesh,47,Machhlishahr,GEN,Sheo Sharan Verma,M,JNP(S),123284,Nageshwar Dwivedi,M,INC(I),112064
455,Uttar Pradesh,48,Jaunpur,GEN,Azizulla,M,JNP(S),128745,Raj Deo,M,INC(I),125982
456,Uttar Pradesh,49,Saidpur,(SC),Rajnath Sonkar Shastri,M,JNP(S),136017,Ram Sagar,M,INC(I),122034
457,Uttar Pradesh,50,Ghazipur,GEN,Jainul Bashar,M,INC(I),125297,Sarjoo Pandey,M,CPI,120006
458,Uttar Pradesh,51,Chandauli,GEN,Nihal Singh,M,JNP,124884,Upendra Pratap,M,INC(I),104026
459,Uttar Pradesh,52,Varanasi,GEN,Kamalapati,M,INC(I),129063,Raj Narain,M,JNPS),104328
460,Uttar Pradesh,53,Robertsganj,(SC),Ram Pyare Panika,M,INC(I),125108,Ram Nihore Ram,M,JNP(S),109106
461,Uttar Pradesh,54,Mirzapur,GEN,Aziz Imam,M,INC(I),116929,Yusuf,M,JNP(S),82406
462,Uttar Pradesh,55,Phulpur,GEN,B.D. Singh,M,JNP(S),145820,Kamla Bahuguna,M,INC(I),107032
463,Uttar Pradesh,56,Allahabad,GEN,Vishwa Nath Pratap Singh,M,INC(I),153062,Laxmi Bhushna Varshney Urf Lalla,M,JNP(S),80037
464,Uttar Pradesh,By Polls (1981),Allahabad,GEN,K. P. Tiwari,M,INC(I),84612,M.Ahmad,M,LKD,37921
465,Uttar Pradesh,57,Chail,(SC),Ram Nihore Rakesh,M,INC(I),91611,B.L. Shailesh,M,JNP(S),77894
466,Uttar Pradesh,58,Fatehpur,GEN,Hari Kishan Shastri,M,INC(I),127851,Syed Liyaqat Hussain,M,JNP(S),87705
467,Uttar Pradesh,59,Banda,GEN,Ram Nath Dubey,M,INC(I),126031,Chandra Bhan Azad,M,CPI,80977
468,Uttar Pradesh,60,Hamirpur,GEN,Doongar Singh,M,INC(I),143821,Shiva Nandan Singh,M,JNP(S),77612
469,Uttar Pradesh,61,Jhansi,GEN,Vishwa Nath Sharma,M,INC(I),191672,Ramesh Sinha,M,CPI,81918
470,Uttar Pradesh,62,Jalaun,(SC),Nathuram Shakyawar,M,INC(I),147400,Ram Sewak,M,JNP(S),130966
471,Uttar Pradesh,63,Ghatampur,(SC),Ash Karan Sankhwar,M,JNP(S),145671,Dwarika Prasad Sankhwar,M,INC(I),101951
472,Uttar Pradesh,64,Bilhaur,GEN,Ram Narain Tripathi,M,INC(I),119203,Raghunath Singh,M,JNP,110013
473,Uttar Pradesh,65,Kanpur,GEN,Arif Mohammad Khan,M,INC(I),163230,Maqbool Husain Kureshi,M,JNP,88049
474,Uttar Pradesh,66,Etawah,GEN,Ram Singh Shakya,M,JNP(S),177968,Arjun Singh,M,JNP,121893
475,Uttar Pradesh,67,Kannauj,GEN,Chhotey Singh Yadav,M,JNP(S),147901,Ram Prakash Tripathi,M,JNP,108764
476,Uttar Pradesh,68,Farrukhabad,GEN,Daya Ram Shakya,M,JNP,77541,Siya Ram Gangwar,M,INC(I),71431
477,Uttar Pradesh,69,Mainpuri,GEN,Raghunath Singh Verma,M,JNP(S),167344,Sheo Baksh Singh Rathore,M,INC(U),84128
478,Uttar Pradesh,70,Jalesar,GEN,Chaudhary Multan Singh,M,JNP(S),157872,Ramswarup Singh,M,INC(I),99392
479,Uttar Pradesh,71,Etah,GEN,Malik Mohd. Mishir A.Khan,M,INC(I),91340,Mahadipak Singh,M,JNP,83000
480,Uttar Pradesh,72,Firozabad,(SC),Rajesh Kumar Singh,M,IND,110208,Azad Kumar Kardam,M,INC(I),88122
481,Uttar Pradesh,73,Agra,GEN,Nihal Singh,M,INC(I),117942,Adi Ram Singhal,M,JNP,101527
482,Uttar Pradesh,74,Mathura,GEN,Chaudhary Digamber Singh,M,JNP(S),166774,Acharay Laxmi Raman,M,INC(I),84111
483,Uttar Pradesh,75,Hathras,(SC),Chandra Pal Shailani,M,JNP(S),136293,Dharam Pal,M,INC(I),101440
484,Uttar Pradesh,76,Aligarh,GEN,Indra Kumari,M,JNP(S),128353,Ghan Shyam Singh,M,INC(I),110375
485,Uttar Pradesh,77,Khurja,(SC),Trilok Chand,M,JNP(S),132766,Hari Singh,M,INC(I),98497
486,Uttar Pradesh,78,Bulandshahr,GEN,Mahmood Hasan Khan,M,JNP(S),163871,Kr. Surendra Pal Singh,M,INC(I),107211
487,Uttar Pradesh,79,Hapur,GEN,Anwar,M,JNP(S),151659,Prem Mohan,M,INC(I),146257
488,Uttar Pradesh,80,Meerut,GEN,Mohsina Kidwai,M,INC(I),179004,Harish Pal,M,JNP(S),121787
489,Uttar Pradesh,81,Baghpat,GEN,Charan Singh,M,JNP(S),323077,Ram Chandra Vikal,M,INC(I),157956
490,Uttar Pradesh,82,Muzaffarnagar,GEN,Ghayoor Ali Khan,M,JNP(S),183538,Nazar Mohammad,M,INC(I),133366
491,Uttar Pradesh,83,Kairana,GEN,Gyatri Devi,M,JNP(S),203242,Narayan Singh,M,INC(I),143761
492,Uttar Pradesh,84,Saharanpur,GEN,Rasheed Masood,M,JNP(S),155933,Qamar Alam,M,JNP,112257
493,Uttar Pradesh,85,Hardwar,(SC),Jagpal Singh,M,JNP(S),151530,Bhagwan Dass,M,JNP,125086
494,West Bengal,1,Cooch Behar,(SC),Amar Roy Pradhan,M,FBL,304158,Ambika Charan Roy,M,INC(I),186012
495,West Bengal,2,Alipurduars,(ST),Pius Tirkey,M,RSP,243485,Tuna Oraon,M,INC(I),128028
496,West Bengal,3,Jalpaiguri,GEN,Subodh Sen,M,CPM,232751,Sriram Singh,M,INC(I),142355
497,West Bengal,4,Darjeeling,GEN,Ananda Pathak,M,CPM,185612,K.B. Chettri,M,INC(I),167451
498,West Bengal,5,Raiganj,GEN,Golam Yazdani,M,INC(I),196241,Abdul Hafiz,M,CPM,194936
499,West Bengal,6,Balurghat,(SC),Barman Palas,M,RSP,284766,Ranajit Sarkar,M,INC(I),204438
500,West Bengal,7,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC(I),251952,Dinesh Chandra Joarder,M,CPM,239193
501,West Bengal,8,Jangipur,GEN,Zainal Abedin,M,CPM,268932,Lutfal Haque,M,INC(I),196106
502,West Bengal,9,Murshidabad,GEN,Masudal Hassain Syed,M,CPM,291325,Abdus Sattar,M,INC(I),222570
503,West Bengal,10,Berhampore,GEN,Tridib Chaudhari,M,RSP,307328,Jagadish Sinha,M,INC(I),215059
504,West Bengal,11,Krishnanagar,GEN,Renupada Das,M,CPM,255568,Sankar Das Banerji,M,INC(I),189377
505,West Bengal,12,Nabadwip,(SC),Bidha Gohse (Goswami),M,CPM,301296,Anada Mohan Biswas,M,INC(I),217831
506,West Bengal,13,Barasat,GEN,Chitta Basu,M,FBL,297758,Harasit Ghosh,M,INC(I),203838
507,West Bengal,14,Basirhat,GEN,Indrajit Gupta,M,CPI,311121,Abdul Gaffar Quazi,M,INC(I),215267
508,West Bengal,15,Joynagar,(SC),Sanat Kumar Mandal,M,RSP,236044,Gobinda Chandra Naskar,M,INC(I),187515
509,West Bengal,16,Mathurapur,(SC),Mukundaram Mandal,M,CPM,262917,Bimlendu Sekhar Naskar,M,INC(I),185075
510,West Bengal,By Polls (1982),Mathurapur,(SC),N.Sinha,M,CPM,254758,G.Naskar,M,INC(I),199282
511,West Bengal,17,Diamond Harbour,GEN,Jyotirmoy Basu,M,CPM,310406,A.K.M. Ishaque,M,INC(I),164474
512,West Bengal,By Polls (1982),Diamond Harbour,GEN,A.Datta,M,CPM,296980,J.Abedin,M,INC,180757
513,West Bengal,18,Jadavpur,GEN,Somnath Chatterjee,M,CPM,309094,Sachinath Mitra,M,INC(I),162979
514,West Bengal,19,Barrackpore,GEN,Mahammed Ismail,M,CPM,266698,Devi Ghosal,M,INC(I),162773
515,West Bengal,20,Dum Dum,GEN,Niren Ghosh,M,CPM,368214,Barid Baran Das,M,INC(I),202542
516,West Bengal,21,Calcutta North West,GEN,Ashoke Kumar Sen,M,INC(I),150476,Shyam Sundar Gupta,M,FBL,106643
517,West Bengal,22,Calcutta North East,GEN,Sunil Moitra,M,CPM,187951,Ajit Kumar Panja,M,INC(I),160882
518,West Bengal,23,Calcutta South,GEN,Satya Sadhan Chakrabarty,M,CPM,213441,Bholanath Sen,M,INC(I),176432
519,West Bengal,24,Howrah,GEN,Samar Mukherjee,M,CPM,263337,Nityananda Dey,M,INC(I),205028
520,West Bengal,25,Uluberia,GEN,Hannan Mollah,M,CPM,304332,Ardhendu Hazra,M,INC(I),165254
521,West Bengal,26,Serampore,GEN,Dinen Bhattacharya,M,CPM,292993,Gopal Das Nag,M,INC(I),186886
522,West Bengal,By Polls (1981),Serampore,GEN,Ajit Beg,M,CPM,265372,S.M.Roy,M,INC(I),168823
523,West Bengal,27,Hooghly,GEN,Rup Chand Pal,M,CPM,280605,Santimohan Roy,M,INC(I),202212
524,West Bengal,28,Arambagh,GEN,Bijoy Krishna Modak,M,CPM,285633,Prafulla Chandra Sen,M,JNP,242642
525,West Bengal,29,Panskura,GEN,Gita Mukherjee,M,CPI,291528,Rajani Kanta Dolai,M,INC(I),193298
526,West Bengal,30,Tamluk,GEN,Misra Satyagopal,M,CPM,307864,Shyam Das Bhattacharyya,M,INC(I),184813
527,West Bengal,31,Contai,GEN,Giri Sudhir Kumar,M,CPM,237002,Pradip Sarkar,M,INC(I),147228
528,West Bengal,32,Midnapore,GEN,Narayan Choubey,M,CPI,276144,Sudhir Kumar Ghosal,M,INC(I),151793
529,West Bengal,33,Jhargram,(ST),Hasada Matilal,M,CPM,257936,Tushar Tudu,M,INC(I),159767
530,West Bengal,34,Purulia,GEN,Chitta Ranjan Mahata,M,FBL,227453,Ram Pada Singha,M,INC(I),122561
531,West Bengal,35,Bankura,GEN,Acharia Basudeb,M,CPM,199557,Singh Deo Sahankar Narayan,M,INC(I),155646
532,West Bengal,36,Vishnupur,(SC),Ajit Kumar Saha,M,CPM,299289,Tulsi Das Mandal,M,INC(I),189089
533,West Bengal,37,Durgapur,(SC),Krishna Chandra Halder,M,CPM,285369,Surya Kumar Roy,M,INC(I),190182
534,West Bengal,38,Asansol,GEN,Ananda Gopal Mukhopadhya,M,INC(I),175703,Robin Sen,M,CPM,166051
535,West Bengal,39,Burdwan,GEN,Sushil Kumar Bhattacharya,M,CPM,320990,Chowdhury Narayan,M,INC(I),201263
536,West Bengal,40,Katwa,GEN,Saifuddin Chwdhury,M,CPM,322080,Dhirendra Nath Basu,M,INC(I),200920
537,West Bengal,41,Bolpur,GEN,Saradish Roy,M,CPM,264798,Pranab Kumar Mukherjee,M,INC(I),196169
538,West Bengal,42,Birbhum,(SC),Gadadhar Saha,M,CPM,223756,Badal Chandra Bagdi,M,INC(I),183093
539,Andaman and Nicobar Islands,1,Andaman & Nicobar Islands,GEN,Manoranjan Bhakta,M,INC(I),42046,P.K.S. Prasad,M,CPM,16014
540,Chandigarh,1,Chandigarh,GEN,Jagan Nath Kasuhal,M,INC(I),61624,Ram Swrup,M,IND,28305
541,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,(ST),Mahala Ramji Potla,M,INC(I),19277,Gond Devaji Raju,M,JNP,5697
542,Delhi,1,New Delhi,GEN,Atal Bihari Vajpayee,M,JNP,94098,C.M. Stephen,M,INC(I),89053
543,Delhi,2,South Delhi,GEN,Charanjit Singh (West Friends Colony),M,INC(I),150513,Vijay Kumar Malhotra,M,JNP,146413
544,Delhi,3,Outer Delhi,GEN,Sajjan Kumar,M,INC(I),188979,Brij Mohan,M,JNP,90527
545,Delhi,4,East Delhi,GEN,H.K.L. Bhagat,M,INC(I),228727,Kishore Lal,M,JNP,141019
546,Delhi,5,Chandni Chowk,GEN,Bhiku Ram Jain,M,INC(I),100624,Sikander Bakht,M,JNP,83389
547,Delhi,6,Delhi Sadar,GEN,Jagdish Tytler,M,INC(I),108148,Kanwar Lal Gupta,M,JNP,100030
548,Delhi,7,Karol Bagh,(SC),Dharam Dass Shastri,M,INC(I),123960,Shiv Narain Sarsonia,M,JNP,88962
549,Lakshadweep,1,Lakshadweep,(ST),Muhammad Sayeed Padannatha,M,INC(U),10018,Mohammed Koya Kunnamkalam,M,JNP,7069
550,Pondicherry,1,Pondicherry,GEN,P. Shanmugam,M,INC(I),164589,M.R. Lakshminarayanan,M,JNP,66025
