,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
418,Uttar Pradesh,Pratapgarh,GEN,Raja Dinesh Singh,M,INC,279354,Ram Deo,M,LKD,46847,232507,1984
419,Uttar Pradesh,Amethi,GEN,Rajiv Gandhi,M,INC,365041,Maneka Gandhi,F,IND,50163,314878,1984
420,Uttar Pradesh,Sultanpur,GEN,Raj Karan Singh,M,INC,219682,Mustakeem,M,IND,59625,160057,1984
421,Uttar Pradesh,Akbarpur,SC,Ram Piyare Suman,M,INC,194148,Ram Awadh,M,LKD,124527,69621,1984
422,Uttar Pradesh,Faizabad,GEN,Nirmal Khatri,M,INC,173152,Mitrasen,M,CPI,68660,104492,1984
423,Uttar Pradesh,Barabanki,SC,Kamla Prasad,M,INC,202790,Ram Sagar,M,LKD,108129,94661,1984
424,Uttar Pradesh,Kaiserganj,GEN,Rana Vir Singh,M,INC,179948,Beri Prasad Verma,M,LKD,63118,116830,1984
425,Uttar Pradesh,Bahraich,GEN,Arif Mohammad Khan,M,INC,178621,Rudra Sen Chaudhari,M,BJP,77601,101020,1984
426,Uttar Pradesh,Balrampur,GEN,Deep Narain Van Mahanth,M,INC,128207,Fallul Bari Alias Banney Bhai,M,IND,119551,8656,1984
427,Uttar Pradesh,Gonda,GEN,Anand Singh Alias Annu Bhaiya,M,INC,260112,Deep Narain Pandey,M,LKD,94136,165976,1984
428,Uttar Pradesh,Basti,SC,Ram Awadh Prasad,M,INC,227397,Ram Dulera Sonkar,M,LKD,72795,154602,1984
429,Uttar Pradesh,Domariyaganj,GEN,Kazi Jalil Abbasi,M,INC,226388,Brij Bhushan Tiwari,M,LKD,113401,112987,1984
430,Uttar Pradesh,Khalilabad,GEN,Chandra Shekhar,M,INC,227083,Ram Prasad Chaudhari,M,LKD,90719,136364,1984
431,Uttar Pradesh,Bansgaon,SC,Mahavir Prasad,M,INC,232747,Ram Surat,M,ICJ,58518,174229,1984
432,Uttar Pradesh,Gorakhpur,GEN,Madan Pandey,M,INC,191020,Harikesh Bahadur,M,LKD,94420,96600,1984
433,Uttar Pradesh,Maharajganj,GEN,Jitendra Singh,M,INC,208692,Hari Shanker Tiwari,M,IND,84218,124474,1984
434,Uttar Pradesh,Padrauna,GEN,Chandra Pratap Narain Singh,M,INC,189209,Siraj Ahmad,M,LKD,112831,76378,1984
435,Uttar Pradesh,Deoria,GEN,Rajmangal Pandey,M,INC,239708,Ramdhari Shastri,M,LKD,94607,145101,1984
436,Uttar Pradesh,Salempur,GEN,Ram Nagina Misra,M,INC,152231,Janeshwar Misra,M,LKD,91695,60536,1984
437,Uttar Pradesh,Ballia,GEN,Jagannath Chowdhari,M,INC,225984,Chandrashekhar,M,JNP,172044,53940,1984
438,Uttar Pradesh,Ghosi,GEN,Raj Kumar,M,INC,160102,Rameshwar Singh,M,LKD,95256,64846,1984
439,Uttar Pradesh,Azamgarh,GEN,Santosh Kumar Singh,M,INC,170051,Ram Naresh Yadav,M,LKD,167265,2786,1984
440,Uttar Pradesh,Lalganj,SC,Ramdhan,M,INC,218963,Lalsa,M,LKD,114695,104268,1984
441,Uttar Pradesh,Machhlishahr,GEN,Sripati,M,INC,179140,Shiv Sharan Varma,M,LKD,111278,67862,1984
442,Uttar Pradesh,Jaunpur,GEN,Kamala Prasad Singh,M,INC,201311,Ram Das,M,LKD,119788,81523,1984
443,Uttar Pradesh,Saidpur,SC,Ram Smujhawan,M,INC,174291,Awadhesh Kumar,M,LKD,97757,76534,1984
444,Uttar Pradesh,Ghazipur,GEN,Zainul Basher,M,INC,167194,Jagdish,M,LKD,96633,70561,1984
445,Uttar Pradesh,Chandauli,GEN,Chanda Tripati,F,INC,201516,Nihal,M,ICJ,150415,51101,1984
446,Uttar Pradesh,Varanasi,GEN,Shyam Lal Yadava,M,INC,153076,Udal,M,CPI,58646,94430,1984
447,Uttar Pradesh,Robertsganj,GEN,Ram Pyare,M,INC,189588,Panna Lal,M,LKD,99529,90059,1984
448,Uttar Pradesh,Mirzapur,GEN,Uma Kant Mishra,M,INC,149606,Asha Ram,M,LKD,118238,31368,1984
449,Uttar Pradesh,Phulpur,GEN,Ram Pujan Patel,M,INC,242538,Rahman Ali,M,LKD,127966,114572,1984
450,Uttar Pradesh,Allahabad,GEN,Amitabh Bachchan,M,INC,297461,Hemwati Nandan Bahugana,M,LKD,109666,187795,1984
451,Uttar Pradesh,Allahabad,GEN,V.P.Singh,M,IND,202996,S.Shastri,M,INC,92245,110751,1984
452,Uttar Pradesh,Chail,SC,Bihari Lal Shailesh,M,INC,150306,Ramnishore Rakesh,M,LKD,146888,3418,1984
453,Uttar Pradesh,Fatehpur,GEN,Hari Krishna Shastri,M,INC,208578,Syed Liaquat Husain,M,LKD,115695,92883,1984
454,Uttar Pradesh,Banda,GEN,Bhism Deo Dubey,M,INC,142085,Ram Sajiwan,M,CPI,84586,57499,1984
455,Uttar Pradesh,Hamirpur,GEN,Swami Prasad Singh,M,INC,199460,Brijendra Singh,M,LKD,136149,63311,1984
456,Uttar Pradesh,Jhansi,GEN,Sujan Singh Bundela,M,INC,245029,Rajendra Agnihotri,M,BJP,129106,115923,1984
457,Uttar Pradesh,Jalaun,SC,Lachhi Ram,M,INC,170510,Ram Sewak Bhatiya,M,LKD,117273,53237,1984
458,Uttar Pradesh,Ghatampur,SC,Askaran,M,INC,177975,Keshri Lal,M,LKD,129105,48870,1984
459,Uttar Pradesh,Bilhaur,GEN,Jagdish Awasthi,M,INC,234466,Raghunath Singh,M,IND,152856,81610,1984
460,Uttar Pradesh,Kanpur,GEN,Naresh Chandra Chaturvedi,M,INC,214160,Sayed Shahabuddin,M,JNP,76791,137369,1984
461,Uttar Pradesh,Etawah,GEN,Raghuraj Singh,M,INC,184404,Dhani Ram Verma,M,LKD,161336,23068,1984
462,Uttar Pradesh,Kannauj,GEN,Sheila Dixit,F,INC,199621,Chhotey Singh Yadav,M,LKD,137806,61815,1984
463,Uttar Pradesh,Farrukhabad,GEN,Khurshed Alam Khan,M,INC,236892,Daya Ram Shakya,M,BJP,110281,126611,1984
464,Uttar Pradesh,Mainpuri,GEN,Balram Singh Yadav,M,INC,214322,Ravindra Singh Chauhan,M,LKD,159314,55008,1984
465,Uttar Pradesh,Jalesar,GEN,Kailash Chandra Yadav,M,INC,149004,Sushila Devi,F,LKD,139266,9738,1984
466,Uttar Pradesh,Etah,GEN,Muhammad Mehfooj Ali Khan Alias Pyarey Main,M,LKD,110627,Malik Moh. Mushir Ahmad Khan,M,INC,107196,3431,1984
467,Uttar Pradesh,Firozabad,SC,Ganga Ram,M,INC,161079,Rajesh Kumar Singh,M,LKD,97577,63502,1984
468,Uttar Pradesh,Agra,GEN,Nihal Singh,M,INC,147473,Udayan Sharma,M,LKD,107796,39677,1984
469,Uttar Pradesh,Mathura,GEN,Manvendra Singh,M,INC,263248,Gayatree Devi,F,LKD,159848,103400,1984
470,Uttar Pradesh,Hathras,SC,Puran Chand,M,INC,165387,Bangali Singh,M,LKD,120749,44638,1984
471,Uttar Pradesh,Aligarh,GEN,Usha Rani,F,INC,216329,Budhpriya Morya,M,LKD,114098,102231,1984
472,Uttar Pradesh,Khurja,SC,Veer Sen,M,INC,212932,Trilik Chand,M,LKD,94907,118025,1984
473,Uttar Pradesh,Bulandshahr,GEN,Kr. Surendra Pal,M,INC,228039,Kiran Pal Singh,M,LKD,132139,95900,1984
474,Uttar Pradesh,Hapur,GEN,Kedar Nath,M,INC,254823,Kishan Chand Tyagi,M,LKD,104147,150676,1984
475,Uttar Pradesh,Meerut,GEN,Mohsina Kidwai,F,INC,238236,Manzoor Ahmad,M,LKD,141718,96518,1984
476,Uttar Pradesh,Baghpat,GEN,Charan Singh,M,LKD,253463,Mahesh Chand,M,INC,167789,85674,1984
477,Uttar Pradesh,Muzaffarnagar,GEN,Dharam Vir Singh,M,INC,242751,Narain Singh,M,LKD,134730,108021,1984
478,Uttar Pradesh,Kairana,GEN,Akhtar Hasan,M,INC,236904,Shyam Singh,M,LKD,138355,98549,1984
479,Uttar Pradesh,Saharanpur,GEN,Yashpal Singh,M,INC,277339,Rasheed Masood,M,LKD,204730,72609,1984
480,Uttar Pradesh,Haridwar,SC,Sunder Lal,M,INC,253892,Jagpal Singh,M,LKD,118704,135188,1984
481,Uttar Pradesh,Haridwar,SC,R. Singh,M,INC,149377,Mayawati(W),F,BSP,125399,23978,1984
482,West Bengal,Cooch Behar,SC,Amar Roy Prodhan,M,FBL,345160,Prasenjit Barman,M,INC,299643,45517,1984
483,West Bengal,Alipurduars,ST,Pijus Tirkey,M,RSP,278358,Philip Minj,M,INC,248176,30182,1984
484,West Bengal,Jalpaiguri,GEN,Manik Sanyal,M,CPI,285619,Arun Moitra,M,INC,252447,33172,1984
485,West Bengal,Darjeeling,GEN,Ananda Prasad Pathak,M,CPI,228679,Dawa Narbula,M,INC,227290,1389,1984
486,West Bengal,Raiganj,GEN,Golam Yazdani,M,INC,271983,Subrata Mukherjee,M,CPI,251759,20224,1984
487,West Bengal,Balurghat,SC,Palas Barman,M,RSP,317141,Satyendra Nath Ray,M,INC,294924,22217,1984
488,West Bengal,Malda,GEN,Abul Barkat Ataul G K Choudhury,M,INC,304963,Dinesh Joardar,M,CPI,258337,46626,1984
489,West Bengal,Jangipur,GEN,Abedin Zainal,M,CPI,283977,Md. Sohorab,M,INC,269239,14738,1984
490,West Bengal,Murshidabad,GEN,Syed Musudal Hossain,M,CPI,316571,Azizur Rahman,M,INC,310309,6262,1984
491,West Bengal,Berhampore,GEN,Atish Chandra Sinha,M,INC,317011,Tridib Chaudhuri,M,RSP,313964,3047,1984
492,West Bengal,Krishnanagar,GEN,Renu Pada Das,M,CPI,294657,Sankar Das Banerji,M,INC,289870,4787,1984
493,West Bengal,Nabadwip,SC,Bibha Ghosh (Goswami),F,CPI,341188,Apurba Lal Majumdar,M,INC,334536,6652,1984
494,West Bengal,Barasat,GEN,Tarun Kanti Ghosh,M,INC,343184,Chitta Basu,M,FBL,330572,12612,1984
495,West Bengal,Basirhat,GEN,Indrajit Gupta,M,CPI,315444,Kamal Basu,M,INC,276401,39043,1984
496,West Bengal,Joynagar,SC,Sant Kumar Manda,M,RSP,264406,Ardhendu Sekhar Naskar,M,INC,243957,20449,1984
497,West Bengal,Mathurapur,SC,Manoranjan Halder,M,INC,282343,Nirmal Sinha,M,CPI,280044,2299,1984
498,West Bengal,Diamond Harbour,GEN,Amal Datta,M,CPI,281271,Sudhendu Mundle,M,INC,276598,4673,1984
499,West Bengal,Jadavpur,GEN,Mamata Banerjee,F,INC,331618,Somnath Chatterjee,M,CPI,311958,19660,1984
500,West Bengal,Barrackpore,GEN,Debi Ghosal,M,INC,323483,Mohammed Amin,M,CPI,269814,53669,1984
501,West Bengal,Dum Dum,GEN,Asutosh Law,M,INC,381984,Niren Ghosh,M,CPI,379281,2703,1984
502,West Bengal,Calcutta North West,GEN,Ashok Kumar Sen,M,INC,242982,Amiya Nath Bose,M,FBL,110560,132422,1984
503,West Bengal,Calcutta North East,GEN,Ajit Kumar Panja,M,INC,284324,Sunil Maitra,M,CPI,195748,88576,1984
504,West Bengal,Kolkata Dakshin,GEN,Bhola Nath Sen,M,INC,324823,Satyasadhan Chakraborty,M,CPI,235884,88939,1984
505,West Bengal,Howrah,GEN,Priya Ranjan Das Munshi,M,INC,381216,Samar Mukherjee,M,CPI,287174,94042,1984
506,West Bengal,Uluberia,GEN,Hannan Mollah,M,CPI,312041,Anwar Ali Sk.,M,INC,299616,12425,1984
507,West Bengal,Serampore,GEN,Bimal Kanti Ghosh,M,INC,338152,Ajit Bag,M,CPI,307921,30231,1984
508,West Bengal,Hooghly,GEN,Indumati Bhattacharyya,F,INC,320436,Rup Chand Pal,M,CPI,309469,10967,1984
509,West Bengal,Arambagh,GEN,Anil Basu,M,CPI,327786,Gopal Das Nag,M,INC,313626,14160,1984
510,West Bengal,Panskura,GEN,Geeta Mukherjee,F,CPI,321694,Chittaranjan Chakraborty,M,INC,273818,47876,1984
511,West Bengal,Tamluk,GEN,Mishra Satyagopal,M,CPI,313955,Saradindu Samanta,M,INC,302263,11692,1984
512,West Bengal,Kanthi,GEN,Phulrenu Guha,F,INC,282065,Sudhi Kumar Giri,M,CPI,268307,13758,1984
513,West Bengal,Medinipur,GEN,Narayan Choubey,M,CPI,318511,Ajit Kumar Khanra,M,INC,261514,56997,1984
514,West Bengal,Jhargram,ST,Motilal Hansda,M,CPI,290454,Amiya Kumar Kisku,M,INC,215212,75242,1984
515,West Bengal,Purulia,GEN,Chittaranjan Mahata,M,FBL,261460,K.P. Singh Deo,M,INC,247709,13751,1984
516,West Bengal,Bankura,GEN,Acharia Basudeb,M,CPI,268136,Arun Kumar Bhattacharya,M,INC,243920,24216,1984
517,West Bengal,Bishnupur,SC,Ajit Kumar Saha,M,CPI,328580,Gourandr Cha Lohar,M,INC,252940,75640,1984
518,West Bengal,Durgapur,SC,Purna Chandra Malik,M,CPI,334688,Gopal Mondal,M,INC,295920,38768,1984
519,West Bengal,Asansol,GEN,Anada Gopal Mukherjee,M,INC,334212,Bamapada Mukherjee,M,CPI,247546,86666,1984
520,West Bengal,Burdwan,GEN,Sudhir Ray,M,CPI,366547,Pradyut Guha,M,INC,308863,57684,1984
521,West Bengal,Katwa,GEN,Saifuddin Chowdhury,M,CPI,346251,Chowdhury Siddiqullah,M,INC,302801,43450,1984
522,West Bengal,Bolpur,GEN,Saradish Roy,M,CPI,317749,Nihar Dutta,M,INC,256818,60931,1984
523,West Bengal,Bolpur,GEN,S.Chatterjee,M,CPI,339078,S.S.Ray,M,INC,240079,98999,1984
524,West Bengal,Birbhum,SC,Gadahar Saha,M,CPI,278155,Badal Bagdi,M,INC,264674,13481,1984
525,Andaman And Nicobar Islands,Andaman And Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,47019,K.Kandaswamy,M,LKD,27883,19136,1984
526,Chandigarh,Chandigarh,GEN,Jagan Nath Kaushal,M,INC,103090,Harmohan Dhawan,M,JNP,36790,66300,1984
527,Dadra And Nagar Haveli,Dadra And Nagar Haveli,ST,Gavli Sitaram Jivyabhai,M,IND,20852,Mahala Ramjibhai Potiabhai,M,INC,15471,5381,1984
528,Daman And Diu,Daman And Diu,GEN,T.G.Kalanbhai,M,INC,17027,F.N.Srinivasan,M,IND,9303,7724,1984
529,Delhi,New Delhi,GEN,Krsihan Chandra Pant,M,INC,131932,Kanwar Lal Gupta,M,BJP,59046,72886,1984
530,Delhi,South Delhi,GEN,Lalit Maken,M,INC,215898,Vijay Kumar Malhotra,M,BJP,130847,85051,1984
531,Delhi,South Delhi,GEN,A. Singh,M,IND,161744,V.K.Malhotra,M,BJP,121830,39914,1984
532,Delhi,Outer Delhi,GEN,Bharat Singh,M,INC,365454,Tarif Singh,M,LKD,115777,249677,1984
533,Delhi,East Delhi,GEN,H.K.L.Bhagat,M,INC,386150,Kishore Lal,M,JNP,73970,312180,1984
534,Delhi,Chandni Chowk,GEN,Jai Parkash Agarwal,M,INC,122069,Sikander Bakht,M,BJP,74993,47076,1984
535,Delhi,Delhi Sadar,GEN,Jagdish Tytler,M,INC,155333,Madan Lal Khurana,M,BJP,89480,65853,1984
536,Delhi,Karol Bagh,SC,Sunderwati Nawal Prabhakar,F,INC,151416,Surender Pal Rathwal,M,BJP,64844,86572,1984
537,Lakshadweep,Lakshadweep,GEN,Mohammad Sayeed Padannatha,M,INC,10361,Mohammadkoya Kunnamakulam,M,IND,8662,1699,1984
538,Puducherry,Puducherry,GEN,P.Shammugam,M,INC,159376,C.P.Thirunavukkarasu,M,DMK,97672,61704,1984
