,Unnamed: 0,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
396,396,Uttar Pradesh,8,Rampur,GEN,Zulfiqar Ali Khan,M,INC,159144,Rajendra Kumar Sharma,M,BJP,148352,10792,1989
397,397,Uttar Pradesh,9,Sambhal,GEN,S.P.Yadava,M,JD,215582,Shanti Devi,F,INC,173085,42497,1989
398,398,Uttar Pradesh,10,Budaun,GEN,Sharad Yadav,M,JD,225712,Ram Naresh Yadav,M,INC,133626,92086,1989
399,399,Uttar Pradesh,11,Aonla,GEN,Raj Veer Singh,M,BJP,180778,Jai Pal Singh Kashyap,M,IND,102289,78489,1989
400,400,Uttar Pradesh,12,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,159502,Begum Abida Ahmed,F,INC,116337,43165,1989
401,401,Uttar Pradesh,13,Pilibhit,GEN,Maneka Gandhi,F,JD,269044,Bhanu Partap Singh,M,INC,137824,131220,1989
402,402,Uttar Pradesh,14,Shahjahanpur,GEN,Satay Pal Singh,M,JD,168426,Kunwar Jotender Prasad,M,INC,158988,9438,1989
403,403,Uttar Pradesh,15,Kheri,GEN,Usha Verma,F,INC,169124,Gaindan Lal Kanaujia,M,BJP,114738,54386,1989
404,404,Uttar Pradesh,16,Shahabad,GEN,Dharamgaj Singh,M,INC,162775,Surendra Vikram Singh,M,JD,155500,7275,1989
405,405,Uttar Pradesh,17,Sitapur,GEN,Rajendra Kumari Bajpai,F,INC,156906,Shiv Sevak,M,JD,147748,9158,1989
406,406,Uttar Pradesh,18,Misrikh,SC,Ram Lal Rahi,M,INC,215053,Gokaran Parsad,M,JD,128662,86391,1989
407,407,Uttar Pradesh,19,Hardoi,SC,Parmai Lal,M,JD,199552,Manni Lal,M,INC,175087,24465,1989
408,408,Uttar Pradesh,20,Lucknow,GEN,Mandhata Singh,M,JD,110433,Dauji,M,INC,95137,15296,1989
409,409,Uttar Pradesh,21,Mohanlalganj,SC,Sarju Prasad Saroj,M,JD,162689,Jagannath Prasad,M,INC,144513,18176,1989
410,410,Uttar Pradesh,22,Unnao,GEN,Anwar Ahmad,M,JD,145029,Ziaur Rahman Ansari,M,INC,115664,29365,1989
411,411,Uttar Pradesh,23,Rae Bareli,GEN,Sheila Kaul,F,INC,197658,Rajendra Pratap Singh,M,JD,113879,83779,1989
412,412,Uttar Pradesh,24,Pratapgarh,GEN,Raja Dinesh Singh,M,INC,165870,Abhai Pratap Singh,M,JD,161664,4206,1989
413,413,Uttar Pradesh,25,Amethi,GEN,Rajiv Gandhi,M,INC,271407,Raj Mohan Gandhi,M,JD,69269,202138,1989
414,414,Uttar Pradesh,26,Sultanpur,GEN,Ram Singh,M,JD,177714,Raj Karan Singh,M,INC,139118,38596,1989
415,415,Uttar Pradesh,27,Akbarpur,SC,Ram Awadh,M,JD,216807,Ram Piyare Suman,M,INC,130973,85834,1989
416,416,Uttar Pradesh,28,Faizabad,GEN,Mitra Sen,M,CPI,191027,Nirmal Khatri,M,INC,185172,5855,1989
417,417,Uttar Pradesh,29,Barabanki,SC,Ram Sagar,M,JD,199180,Ram Kinkar,M,INC,135063,64117,1989
418,418,Uttar Pradesh,30,Kaiserganj,GEN,Rudra Sen Chaudhary,M,BJP,131064,Ram Veer Singh,M,INC,127237,3827,1989
419,419,Uttar Pradesh,31,Bahraich,GEN,Arif Mohd. Khan,M,JD,142399,A.R.Kidwai,F,INC,120760,21639,1989
420,420,Uttar Pradesh,32,Balrampur,GEN,Fasiuraahmanaliyas Munnan Khan,M,IND,175578,Satya Deo Singh,M,BJP,146272,29306,1989
421,421,Uttar Pradesh,33,Gonda,GEN,Anand Singh Alias Annu Bhaiya,M,INC,271892,Fazlul Bari Alias Banne Bhai,M,JD,107742,164150,1989
422,422,Uttar Pradesh,34,Basti,SC,Kalpa Nath Sonakar,M,JD,179586,Ram Awadh Prasad,M,INC,146367,33219,1989
423,423,Uttar Pradesh,35,Domariyaganj,GEN,Brij Bhushan Tiwari,M,JD,264696,Kaji Jalil Abbasi,M,INC,199556,65140,1989
424,424,Uttar Pradesh,36,Khalilabad,GEN,Ram Prasad Chaudhary,M,JD,188531,Masud Ahmad,M,BSP,128232,60299,1989
425,425,Uttar Pradesh,37,Bansgaon,SC,Mahabir Prasad,M,INC,162587,Phirangi Prasad Visharad,M,IND,152258,10329,1989
426,426,Uttar Pradesh,38,Gorakhpur,GEN,Avedya Nath,M,HMS,193821,Rampal Singh,M,JD,147984,45837,1989
427,427,Uttar Pradesh,39,Maharajganj,GEN,Harsh Vardhan,M,JD,157657,Jitender Singh,M,INC,142667,14990,1989
428,428,Uttar Pradesh,40,Padrauna,GEN,Baleshar,M,JD,143760,Kunwar Chandra Pratap Narayan Singh,M,INC,95479,48281,1989
429,429,Uttar Pradesh,41,Deoria,GEN,Rajmangal,M,JD,240453,Shashi Sharma,F,INC,145870,94583,1989
430,430,Uttar Pradesh,42,Salempur,GEN,Hari Kewal,M,JD,245235,Ram Nagina Misra,M,INC,110209,135026,1989
431,431,Uttar Pradesh,43,Ballia,GEN,Chandra Shekhar,M,JD,251997,Jagannath Chaudhary,M,INC,161016,90981,1989
432,432,Uttar Pradesh,44,Ghosi,GEN,Kalp Nath,M,INC,195886,Rajkumar,M,JD,128596,67290,1989
433,433,Uttar Pradesh,45,Azamgarh,GEN,Ram Kishana,M,BSP,142171,Tridurari Pujan Pratap Singh Alias Bachcha Babu,M,JD,133090,9081,1989
434,434,Uttar Pradesh,46,Lalganj,SC,Ram Dhan,M,JD,169710,Chhangur Ram,M,INC,165628,4082,1989
435,435,Uttar Pradesh,47,Machhlishahr,GEN,Shiv Sharan Verma,M,JD,201163,Shripati Mishra,M,INC,133979,67184,1989
436,436,Uttar Pradesh,48,Jaunpur,GEN,Raja Yadvendra Dutta,M,BJP,124026,Kamla Prasad Singh,M,INC,104736,19290,1989
437,437,Uttar Pradesh,49,Saidpur,SC,Ram Ragar,M,BJP,204807,Ram Samjhawan,M,INC,103058,101749,1989
438,438,Uttar Pradesh,50,Ghazipur,GEN,Jagdish,M,IND,208361,Zainul Basher,M,INC,100219,108142,1989
439,439,Uttar Pradesh,51,Chandauli,GEN,Kailash Nath Singh Yadav,M,JD,249572,Rajesh Pati,M,INC,105172,144400,1989
440,440,Uttar Pradesh,52,Varanasi,GEN,Anil Shastri,M,JD,268196,Shyam Lal Yadav,M,INC,96593,171603,1989
441,441,Uttar Pradesh,53,Robertsganj,SC,Subedar,M,BJP,209486,Ram Pyare Panika,M,INC,124499,84987,1989
442,442,Uttar Pradesh,54,Mirzapur,GEN,Yusa Beg,M,JD,202629,Umakant,M,INC,119736,82893,1989
443,443,Uttar Pradesh,55,Phulpur,GEN,Ram Pujan Patel,M,JD,198266,Chandrajeet Yadav,M,INC,165765,32501,1989
444,444,Uttar Pradesh,56,Allahabad,GEN,Janeshwar Mishra,M,JD,178508,Kamla Bahuguna,F,INC,139568,38940,1989
445,445,Uttar Pradesh,57,Chail,SC,Ram Nihor Rakesh,M,INC,155738,Bhagwant Prasad,M,JD,143685,12053,1989
446,446,Uttar Pradesh,58,Fatehpur,GEN,Vishwanath Pratap,M,JD,245653,Hari Krishna Shastri,M,INC,124097,121556,1989
447,447,Uttar Pradesh,59,Banda,GEN,Ram Sajiwan,M,CPI,104142,Chandra Bhan Azad,M,BSP,76895,27247,1989
448,448,Uttar Pradesh,60,Hamirpur,GEN,Ganga Charan,M,JD,183600,Swami Prasad Singh,M,INC,115000,68600,1989
449,449,Uttar Pradesh,61,Jhansi,GEN,Rajendra Agnihotri,M,BJP,283571,Sujan Singhbundela,M,INC,180373,103198,1989
450,450,Uttar Pradesh,62,Jalaun,SC,Ram Sewak Bhatiya,M,JD,164933,Ram Dhin,M,BSP,140417,24516,1989
451,451,Uttar Pradesh,63,Ghatampur,SC,Keshari Lal,M,JD,282854,Askaran,M,INC,126872,155982,1989
452,452,Uttar Pradesh,64,Bilhaur,GEN,Arun Kumar Nehru,M,JD,285047,Jagdish Awasthi,M,INC,138815,146232,1989
453,453,Uttar Pradesh,65,Kanpur,GEN,Subhashini Ali,F,CPM,174438,Jagat Vir Singh,M,BJP,117851,56587,1989
454,454,Uttar Pradesh,66,Etawah,GEN,Ram Singh Shakya,M,JD,214264,Satya Narayan Dubey,M,INC,171249,43015,1989
455,455,Uttar Pradesh,67,Kannauj,GEN,Chhotey Singh Yadav,M,JD,220840,Sheela Dixit,F,INC,167007,53833,1989
456,456,Uttar Pradesh,68,Farrukhabad,GEN,Santosh Bhartiya,M,JD,165452,Salman Khurshid,M,INC,157968,7484,1989
457,457,Uttar Pradesh,69,Mainpuri,GEN,Udai Pratap Singh,M,JD,239660,Krishna Chandra Yadav,M,INC,155369,84291,1989
458,458,Uttar Pradesh,70,Jalesar,GEN,Ch. Multan Signh,M,JD,221590,Kailash Yadav,M,INC,123694,97896,1989
459,459,Uttar Pradesh,71,Etah,GEN,Mahadeepk Singh,M,BJP,143442,Saleem Iqbal Shervani,M,INC,135969,7473,1989
460,460,Uttar Pradesh,72,Firozabad,SC,Ramji Lal Suman,M,JD,283774,Ganga Ram,M,INC,110948,172826,1989
461,461,Uttar Pradesh,73,Agra,GEN,Ajay Singh,M,JD,200975,Nihal Singh,M,INC,124506,76469,1989
462,462,Uttar Pradesh,74,Mathura,GEN,Manvendra Singh,M,JD,233318,Natwar Singh,M,INC,195605,37713,1989
463,463,Uttar Pradesh,75,Hathras,SC,Bangali Singh,M,JD,236003,Puran Chand,M,INC,140151,95852,1989
464,464,Uttar Pradesh,76,Aligarh,GEN,Satya Pal Malik,M,JD,233465,Usha Rani,F,INC,155057,78408,1989
465,465,Uttar Pradesh,77,Khurja,GEN,Bhagwan Dass,M,JD,215836,Trilok Chand,M,INC,168293,47543,1989
466,466,Uttar Pradesh,78,Bulandshahr,GEN,Sarvar Husain,M,JD,241188,Kr. Surendra Pal Singh,M,INC,164609,76579,1989
467,467,Uttar Pradesh,79,Hapur,GEN,Kr. Surendra Pal Singh,M,JD,247187,Budh Priya Maurya,M,INC,213933,33254,1989
468,468,Uttar Pradesh,80,Meerut,GEN,Harish Pal,M,JD,312856,Mohsina Kidwai,F,INC,190815,122041,1989
469,469,Uttar Pradesh,81,Baghpat,GEN,Ajit Singh,M,JD,400053,Mahesh Sharma,M,INC,155406,244647,1989
470,470,Uttar Pradesh,82,Muzaffarnagar,GEN,Mufti Mohammad Sayeed,M,JD,335324,Anand Prakash Tyagi,M,INC,176337,158987,1989
471,471,Uttar Pradesh,83,Kairana,GEN,Har Pal,M,JD,306119,Bashir Ahmed,M,INC,184290,121829,1989
472,472,Uttar Pradesh,84,Saharanpur,GEN,Rashid Masood,M,JD,319317,Chaudhary Yashpal Singh,M,INC,199549,119768,1989
473,473,Uttar Pradesh,85,Haridwar,SC,Jagpal Singh,M,INC,187990,Dharam Singh,M,JD,185527,2463,1989
474,474,West Bengal,1,Cooch Behar,SC,Amar Roy Pradhan,M,FBL,422168,Sabita Roy,F,INC,368698,53470,1989
475,475,West Bengal,2,Alipurduars,ST,Pius Tirkey,M,RSP,384119,Denis Lakra,M,INC,298476,85643,1989
476,476,West Bengal,3,Jalpaiguri,GEN,Manik Sanyal,M,CPM,387805,Sriram Singh,M,INC,275677,112128,1989
477,477,West Bengal,4,Darjeeling,GEN,Inderjeet,M,GNLF,435070,Ananda Pathak,M,CPM,289965,145105,1989
478,478,West Bengal,5,Raiganj,GEN,Golam Yazdani,M,INC,342072,Subrata Mukherjee,M,CPM,339173,2899,1989
479,479,West Bengal,6,Balurghat,SC,Palas Barman,M,RSP,388103,Satyendra Nath Roy,M,INC,354577,33526,1989
480,480,West Bengal,7,Malda,GEN,Abul Barkat Ataul Ghani Khan Choudhury,M,INC,349138,Sunil Sen,M,CPM,319241,29897,1989
481,481,West Bengal,8,Jangipur,GEN,Abedin Zainal,M,CPM,309798,Mohammad Sohrab,M,INC,270617,39181,1989
482,482,West Bengal,9,Murshidabad,GEN,Masudal Hossain Syed,M,CPM,368860,Azizur Rahman,M,INC,312316,56544,1989
483,483,West Bengal,10,Berhampore,GEN,Mani Bhattacharya,M,RSP,376064,Sankar Das Paul,M,INC,313268,62796,1989
484,484,West Bengal,11,Krishnanagar,GEN,Ajoy Mukherjee,M,CPM,345359,Bhattacharya Jyotirmoy(Nitu),M,INC,329206,16153,1989
485,485,West Bengal,12,Nabadwip,SC,Asim Bala,F,CPM,469062,Ananda Mohan Biswas,M,INC,416399,52663,1989
486,486,West Bengal,13,Barasat,GEN,Chitta Basu,M,FBL,448543,Tarun Kanti Ghosh,M,INC,393174,55369,1989
487,487,West Bengal,14,Basirhat,GEN,Monoranjan Sur,M,CPI,382555,Sardar Amjad Ali,M,INC,362212,20343,1989
488,488,West Bengal,15,Joynagar,SC,Sanat Kumar Mandal,M,RSP,337611,Ardhendu Sekhar Naskar,M,INC,273804,63807,1989
489,489,West Bengal,16,Mathurapur,SC,Radhikaranjan Pramanik,M,CPM,359941,Manoranjan Halder,M,INC,337309,22632,1989
490,490,West Bengal,17,Diamond Harbour,GEN,Amal Datta,M,CPM,374532,Maya Ghosh,F,INC,331487,43045,1989
491,491,West Bengal,18,Jadavpur,GEN,Malini Bhattacharya,F,CPM,441188,Mamata Banerjee,F,INC,410288,30900,1989
492,492,West Bengal,19,Barrackpore,GEN,Tarit Baran Topder,M,CPM,364424,Debi Ghosal,M,INC,327333,37091,1989
493,493,West Bengal,20,Dum Dum,GEN,Nirmal Kanti Chatterjee,M,CPM,556139,Asutosh Law,M,INC,439135,117004,1989
494,494,West Bengal,21,Calcutta North West,GEN,Debi Prasad Pal,M,INC,219586,Ashoke Kumar Sen,M,JD,164854,54732,1989
495,495,West Bengal,22,Calcutta North East,GEN,Ajit Kumar Panja,M,INC,305237,Satyasadhan Chakraborty,M,CPM,277608,27629,1989
496,496,West Bengal,23,Kolkata Dakshin,GEN,Biplab Dasgupta,M,CPM,363674,Bholanath Sen,M,INC,338518,25156,1989
497,497,West Bengal,24,Howrah,GEN,Sushanta Chakarborty,M,CPM,397138,Priya Ranjan Das Munshi,M,INC,395706,1432,1989
498,498,West Bengal,25,Uluberia,GEN,Hanan Mollah,M,CPM,393735,Anwar Ali Sk,M,INC,341639,52096,1989
499,499,West Bengal,26,Serampore,GEN,Sudarsan Ray Chowdhuri,M,CPM,426994,Bimal Kanti Ghosh,M,INC,360536,66458,1989
500,500,West Bengal,27,Hooghly,GEN,Rupchand Pal,M,CPM,423701,Umasankar Halder,M,INC,354154,69547,1989
501,501,West Bengal,28,Arambagh,GEN,Anil Basu,M,CPM,423062,Sk Hasan Imam,M,INC,358564,64498,1989
502,502,West Bengal,29,Panskura,GEN,Gita Mukherjee,F,CPI,422930,Chittaranjan Chakraborty,M,INC,296628,126302,1989
503,503,West Bengal,30,Tamluk,GEN,Satyagopal Mistra,M,CPM,392393,Joyanta Bhattacharyya,M,INC,367737,24656,1989
504,504,West Bengal,31,Kanthi,GEN,Sudhir Giri,M,CPM,364318,Abha Maiti,F,INC,337238,27080,1989
505,505,West Bengal,32,Medinipur,GEN,Indrajit Gupta,M,CPI,428260,Gouri Choubey,F,INC,295940,132320,1989
506,506,West Bengal,33,Jhargram,ST,Matilal Hansda,M,CPM,397944,Panchanan Hansda,M,INC,167046,230898,1989
507,507,West Bengal,34,Purulia,GEN,Chitta Ranjan Mahata,M,FBL,379191,Sitaram Mahato,M,INC,240296,138895,1989
508,508,West Bengal,35,Bankura,GEN,Basudeb Acharia,M,CPM,381087,Ashis Chakrabarty,M,INC,256689,124398,1989
509,509,West Bengal,36,Bishnupur,SC,Sukhendu Khan,M,CPM,438322,Jayanta Kumar Mallick,M,INC,250733,187589,1989
510,510,West Bengal,37,Durgapur,SC,Purna Chandra Malik,M,CPM,468710,Gopal Mondal,M,INC,206086,262624,1989
511,511,West Bengal,38,Asansol,GEN,Haradhan Roy,M,CPM,374281,Pradip Bhattacharjee,M,INC,332044,42237,1989
512,512,West Bengal,39,Burdwan,GEN,Sudhir Ray,M,CPM,515140,Prodyut Guha,M,INC,319610,195530,1989
513,513,West Bengal,40,Katwa,GEN,Saifuddin Chaudhury,M,CPM,419042,Nurul Islam,M,INC,309933,109109,1989
514,514,West Bengal,41,Bolpur,GEN,Chatterjee Somnath,M,CPM,421483,Sachinandan Sau,M,INC,257890,163593,1989
515,515,West Bengal,42,Birbhum,SC,Dome Ramchandra,M,CPM,345898,Badal Bagdi,M,INC,283949,61949,1989
516,516,Andaman And Nicobar Islands,1,Andaman And Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,53383,Tapan Bepari,M,CPM,34469,18914,1989
517,517,Chandigarh,1,Chandigarh,GEN,Harmohan Dhawan,M,JD,91212,Jagan Nath Kaushal,M,INC,87238,3974,1989
518,518,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,ST,Delkar Mohanbhai Sanjibhai,M,IND,22184,Gavali Sitarambhai Jiviabhai,M,INC,14875,7309,1989
519,519,Daman And Diu,1,Daman And Diu,GEN,Tandel Devji Jogibhai,M,IND,15647,Tandel Gopalbhai Kalyanbhai,M,INC,13807,1840,1989
520,520,Delhi,1,New Delhi,GEN,Lal Krishna Advani,M,BJP,129256,V. Mohini Giri,F,INC,97415,31841,1989
521,521,Delhi,2,South Delhi,GEN,Madan Lal Khurana,M,BJP,282904,Shubash Chopra,M,INC,177910,104994,1989
522,522,Delhi,3,Outer Delhi,GEN,Tarif Singh,M,JD,384076,Bharat Singh,M,INC,331743,52333,1989
523,523,Delhi,4,East Delhi,GEN,H. K. L. Bhagat,M,INC,359602,Chand Ram,M,IND,183603,175999,1989
524,524,Delhi,5,Chandni Chowk,GEN,Jai Prakash Aggarwal,M,INC,89891,Satish Chander Khandelwal,M,BJP,80460,9431,1989
525,525,Delhi,6,Delhi Sadar,GEN,Vijay Kumar Malhotra,M,BJP,163524,Jagdish Tytler,M,INC,131425,32099,1989
526,526,Delhi,7,Karol Bagh,SC,Kalka Dass,M,BJP,141859,Dharam Dass Shastri,M,INC,134890,6969,1989
527,527,Lakshadweep,1,Lakshadweep,ST,P. M. Sayeed,M,INC,13323,Mohammed Koya Kunnamkulam,M,IND,12167,1156,1989
528,528,Puducherry,1,Puducherry,GEN,P. Shanmugam,M,INC,190562,N. Manimaran,M,DMK,157250,33312,1989
