,Unnamed: 0,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
574,574,Andaman And Nicobar Islands,1,Andaman And Nicobar Islands,GEN,Manoranjan Bhakta,M,INC,85794,Bishnu Pada Ray,M,BJP,55294,30500,2004
575,575,Chandigarh,1,Chandigarh,GEN,Pawan Kumar Bansal,M,INC,139880,Satya Pal Jain,M,BJP,94632,45248,2004
576,576,Dadra And Nagar Haveli,1,Dadra And Nagar Haveli,ST,Delkar Mohanbhai Sanjibhai,M,BNP,34665,Gavli Sitaram,M,INC,21772,12893,2004
577,577,Daman And Diu,1,Daman And Diu,GEN,Patel Dahyabhai Vallabhbhai,M,INC,27523,Gopal K. Tandel,M,BJP,26916,607,2004
578,578,Delhi,1,New Delhi,GEN,Ajay Makan,M,INC,105415,Jagmohan,M,BJP,92631,12784,2004
579,579,Delhi,2,South Delhi,GEN,Vijay Kumar Malhotra,M,BJP,240654,R. K. Anand,M,INC,224649,16005,2004
580,580,Delhi,3,Outer Delhi,GEN,Sajjan Kumar,M,INC,855543,Sahib Singh,M,BJP,631753,223790,2004
581,581,Delhi,4,East Delhi,GEN,Sandeep Dikshit,M,INC,669527,Lal Bihari Tiwari,M,BJP,439748,229779,2004
582,582,Delhi,5,Chandni Chowk,GEN,Kapil Sibal,M,INC,127396,Smriti Z. Iraani,M,BJP,47981,79415,2004
583,583,Delhi,6,Delhi Sadar,GEN,Jagdish Tytler,M,INC,140073,Vijay Goel,M,BJP,124099,15974,2004
584,584,Delhi,7,Karol Bagh,SC,Krishna Tirath,F,INC,138596,Anita Arya,M,BJP,100967,37629,2004
585,585,Lakshadweep,1,Lakshadweep,ST,Dr. P. Pookunhikoya,M,JD(U),15597,P. M. Sayeed,M,INC,15526,71,2004
586,586,Puducherry,1,Puducherry,GEN,Ramadass. M.,M,PMK,241653,Lalitha Kumaramangalam,M,BJP,172472,69181,2004
